"crash_unit_id","rd_no","crash_date","unit_no","unit_type","num_passengers","vehicle_id","cmrc_veh_i","make","model","lic_plate_state","vehicle_year","vehicle_defect","vehicle_type","vehicle_use","travel_direction","maneuver","towed_i","fire_i","occupant_cnt","exceed_speed_limit_i","towed_by","towed_to","area_00_i","area_01_i","area_02_i","area_03_i","area_04_i","area_05_i","area_06_i","area_07_i","area_08_i","area_09_i","area_10_i","area_11_i","area_12_i","area_99_i","first_contact_point","cmv_id","usdot_no","ccmc_no","ilcc_no","commercial_src","gvwr","carrier_name","carrier_state","carrier_city","hazmat_placards_i","hazmat_name","un_no","hazmat_present_i","hazmat_report_i","hazmat_report_no","mcs_report_i","mcs_report_no","hazmat_vio_cause_crash_i","mcs_vio_cause_crash_i","idot_permit_no","wide_load_i","trailer1_width","trailer2_width","trailer1_length","trailer2_length","total_vehicle_length","axle_cnt","vehicle_config","cargo_body_type","load_type","hazmat_out_of_service_i","mcs_out_of_service_i","hazmat_class"
"750782","JC455736","2019-10-01T13:30:00","2","DRIVER",,"713242",,"CHEVROLET","Express (full-size van)",,"2015","NONE","VAN/MINI-VAN","PERSONAL","E","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,"true",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750773","JC455724","2019-10-01T13:30:00","1","DRIVER",,"713203",,"HONDA","CIVIC","IL","2008","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,"true","true","true","true","true",,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750740","JC455711","2019-10-01T13:30:00","1","DRIVER",,"713178",,"HONDA","ACCORD","IL","2014","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,"true","true",,,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750741","JC455711","2019-10-01T13:30:00","2","DRIVER",,"713190",,"TOYOTA MOTOR COMPANY, LTD.","CAMRY","IL","2014","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,"true","true",,,,,,,,,,"true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750828","JC455915","2019-10-01T13:26:00","1","DRIVER","1","713265",,"HONDA","Odyssey (minivan)","IL","2007","NONE","VAN/MINI-VAN","PERSONAL","E","STRAIGHT AHEAD",,,"2",,,,,"false",,,,,,,,,,"false","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750829","JC455915","2019-10-01T13:26:00","2","DRIVER",,"713273",,"TOYOTA MOTOR COMPANY, LTD.","RAV4 (sport utility)","IL","2013","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,"true",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750840","JC455925","2019-10-01T13:25:00","1","DRIVER",,"713264",,"ACURA (DIV. OF AMERICAN HONDA MOTOR CO.)","MDX","IL","2010","UNKNOWN","PASSENGER","PERSONAL","N","STARTING IN TRAFFIC",,,"1",,,,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750841","JC455925","2019-10-01T13:25:00","2","DRIVER",,"713269",,"TOYOTA MOTOR COMPANY, LTD.","Avalon","IL","2010","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,"true",,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750723","JC455721","2019-10-01T13:15:00","1","DRIVER",,"713158",,"HYUNDAI","UNKNOWN","IL","2014","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,"true","true",,,,,,"true",,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750724","JC455721","2019-10-01T13:15:00","2","DRIVER",,"713167",,"NISSAN","NISSAN ALTIMA","IL","2015","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,"true","true",,,,,"FRONT-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750731","JC455710","2019-10-01T13:15:00","2","PARKED",,"713175",,"FORD","ESCAPE (SUV)","IL","2018","UNKNOWN","PASSENGER","PERSONAL","W","PARKED",,,"0",,,,,,,,"true","true",,,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750717","JC455713","2019-10-01T13:10:00","1","DRIVER",,"713152",,"HYUNDAI","TUCSON","IL","2013","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,"true",,,,,,,,,,"true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750718","JC455713","2019-10-01T13:10:00","2","DRIVER",,"713155",,"TOYOTA MOTOR COMPANY, LTD.","Highlander(beginning vehicle year 2001)","IL","2019","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,"true","true","true","true","true",,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750701","JC455674","2019-10-01T13:10:00","2","DRIVER",,"713142",,"CHEVROLET","UNKNOWN","IL","2009","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"3",,,,,,,,,"true","true",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752915","JC459591","2019-10-01T13:00:00","1","DRIVER",,"715266",,"LAND ROVER","LAND ROVER","IL","2007","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","UNKNOWN/NA","E","TURNING RIGHT",,,"1",,,,,,,,,,,,,,,"true",,,"UNDER CARRIAGE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752916","JC459591","2019-10-01T13:00:00","2","PARKED",,"715277",,"CHEVROLET","TAHOE","IL","2011","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","POLICE","E","PARKED IN TRAFFIC LANE",,,"0",,,,,,,,,,,"true",,,,,,,"FRONT-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"751548","JC455699","2019-10-01T13:00:00","2","DRIVER",,"713935",,"KIA MOTORS CORP","FORTE","IL","2019","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD","true",,"1",,"er",,,,,,"true","true",,,,,,,,,"REAR-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750695","JC455628","2019-10-01T12:47:00","2","DRIVER",,"713150",,"HYUNDAI","SONATA","IL","2016","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,"true","true","true",,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750719","JC455732","2019-10-01T12:42:00","1","DRIVER",,"713157",,"DODGE","JOURNEY","IL","2009","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,"true",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750720","JC455732","2019-10-01T12:42:00","2","PARKED",,"713164",,"FORD","F150","IL","2006","NONE","PASSENGER","PERSONAL","S","PARKED",,,"0",,,,,"true","true","true",,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750674","JC455630","2019-10-01T12:22:00","1","DRIVER",,"713121",,"HONDA","UNKNOWN","IL","2009","UNKNOWN","PASSENGER","UNKNOWN/NA","N","TURNING LEFT",,,"1",,,,,,,,,,,,,,,,,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750705","JC455680","2019-10-01T12:20:00","2","PARKED",,"713141",,"TOYOTA MOTOR COMPANY, LTD.","CAMRY",,"2015","NONE","PASSENGER","NOT IN USE","S","PARKED",,,"0",,,,,,,,,,,"true","true","true","true",,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750668","JC455617","2019-10-01T12:20:00","2","DRIVER",,"713106",,"CHEVROLET","MALIBU (CHEVELLE)","IL","2011","NONE","PASSENGER","PERSONAL","W","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,"true",,,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750675","JC455602","2019-10-01T12:12:00","1","DRIVER",,"713128",,"FORD","FIESTA","MD","2017","NONE","PASSENGER","PERSONAL","E","TURNING RIGHT",,,"1",,,,,"true","true","true",,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750663","JC455610","2019-10-01T12:10:00","1","DRIVER",,"713101",,"FORD","FUSION","IL","2016","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"751078","JC456298","2019-10-01T12:00:00","2","PARKED",,"713505",,"CHEVROLET","MALIBU (CHEVELLE)","IL","2019","NONE","PASSENGER","PERSONAL","W","PARKED",,,"0",,,,,,,,,,,,,,,"true",,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750690","JC455652","2019-10-01T12:00:00","1","DRIVER",,"713130","false","INTERNATIONAL TRAILER CORP.","INTERNATIONAL TRAILER CORP.","IL","2020","UNKNOWN","TRUCK - SINGLE UNIT","UNKNOWN/NA","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"true","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750691","JC455652","2019-10-01T12:00:00","2","PARKED",,"713134",,"ACURA (DIV. OF AMERICAN HONDA MOTOR CO.)","MDX","IL","2011","NONE","PASSENGER","PERSONAL","W","PARKED",,,"0",,,,,,,,,,,"true","true","true","true","true",,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750669","JC455615","2019-10-01T12:00:00","1","DRIVER",,"713104",,"ACURA","ACURA","IL","2014","NONE","PASSENGER","PERSONAL","E","BACKING",,,"1",,,,,,,,,"true",,,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750670","JC455615","2019-10-01T12:00:00","2","DRIVER","1","713109",,"TOYOTA MOTOR COMPANY, LTD.","Prius","IL","2011","NONE","PASSENGER","DRIVER EDUCATION","S","STRAIGHT AHEAD",,,"2",,,,,,,"true",,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750651","JC455592","2019-10-01T12:00:00","1","DRIVER",,"713099",,"JEEP","Grand Cherokee (for vehicle years 1989 to present)","IL","2018","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","BACKING",,,"1",,,,,,,,,,,"true",,,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750652","JC455592","2019-10-01T12:00:00","2","DRIVER",,"713090",,"HONDA","CRV","IL","2016","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","TURNING RIGHT",,,"1",,,,,,,"true","true",,,,,,,,,,"REAR-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750737","JC455539","2019-10-01T11:50:00","2","DRIVER","1","713180",,"HYUNDAI","SONATA","IL","2018","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"2",,,,,"true",,,,,,,,,,"true","true",,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750661","JC455568","2019-10-01T11:49:00","1","DRIVER",,"713114",,"KIA MOTORS CORP","FORTE","IL","2016","NONE","PASSENGER","PERSONAL","NW","STRAIGHT AHEAD","true",,"1",,"PRIVATE",,,,,,,,,,,,,"true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750662","JC455568","2019-10-01T11:49:00","2","DRIVER",,"713119",,"JEEP","CHEROKEE","MO","2019","NONE","PASSENGER","PERSONAL","E","TURNING LEFT","true",,"1",,"private",,,"true",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"751350","JC455614","2019-10-01T11:48:00","2","DRIVER",,"713740",,"JEEP","Grand Cherokee (for vehicle years 1989 to present)","IL","2015","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,"true",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750654","JC455566","2019-10-01T11:40:00","1","DRIVER",,"713100","true","BLUEBIRD INTERNATIONAL","BLUEBIRD INTERNATIONAL","IL","2010","NONE","BUS OVER 15 PASS.","SCHOOL BUS","S","CHANGING LANES",,,"1",,,,,,,,,,,,,,,"true",,,"TOTAL (ALL AREAS)","8294",,,,,"3","FIRST STUDENT","IL","CHICAGO",,,,,,,,,,,,,,,,,,,"BUS","BUS","OTHER",,,
"750655","JC455566","2019-10-01T11:40:00","2","DRIVER",,"713115",,"TOYOTA MOTOR COMPANY, LTD.","Sienna (van)","IL","2013","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,"true","true",,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750715","JC455722","2019-10-01T11:30:00","2","DRIVER","1","713153",,"PONTIAC","Vibe (sport wagon)","IL","2006","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","UNKNOWN","STRAIGHT AHEAD",,,"2",,,,,,,,,,,,,"true",,,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750626","JC455537","2019-10-01T11:20:00","2","PARKED",,"713074",,"BMW","M-6","IL","2014","UNKNOWN","PASSENGER","PERSONAL","UNKNOWN","PARKED",,,"0",,,,,,,,,,,"true",,,,,,,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750697","JC455653","2019-10-01T11:15:00","2","DRIVER",,"713143",,"TOYOTA MOTOR COMPANY, LTD.","CAMRY","IL","2014","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,"true",,,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750629","JC455518","2019-10-01T11:15:00","1","DRIVER",,"713080",,"FORD","UNKNOWN","IL","2019","NONE","OTHER","OTHER","E","STRAIGHT AHEAD",,,"1",,,,,,"true",,,,,,,,,,,,"FRONT-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750630","JC455518","2019-10-01T11:15:00","2","PARKED",,"713083",,"TOYOTA MOTOR COMPANY, LTD.","Sienna (van)","IL","2019","NONE","VAN/MINI-VAN","TAXI/FOR HIRE","E","PARKED",,,"0",,,,,,,,,,,,,,"true",,,,"UNDER CARRIAGE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750645","JC455494","2019-10-01T11:11:00","1","DRIVER",,"713086",,"TOYOTA MOTOR COMPANY, LTD.","CAMRY","IL","2019","UNKNOWN","PASSENGER","PERSONAL","E","OTHER",,,"1",,,,,,,,"true",,,,,,,,,,"REAR-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750650","JC455501","2019-10-01T11:05:00","2","DRIVER",,"713092",,"FORD","UNKNOWN","IL","2008","NONE","VAN/MINI-VAN","COMMERCIAL - SINGLE UNIT","S","STRAIGHT AHEAD",,,"1",,,,,,"true",,,,,,,,,,,,"FRONT-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750653","JC455463","2019-10-01T11:01:00","1","DRIVER",,"713091",,"FORD","FIVE HUNDRED","IL","2007","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD","true",,"1",,"city of chicago",,,"true",,,,,,,,,"true","true","true",,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750641","JC455468","2019-10-01T11:00:00","1","DRIVER",,"713088",,"FORD","EXPLORER","IL","2016","NONE","PASSENGER","POLICE","N","STRAIGHT AHEAD",,,"1",,,,,"true",,,,,,,,,,,,"true","FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750642","JC455468","2019-10-01T11:00:00","2","DRIVER",,"713093",,"NISSAN","SENTRA (DATSUN AND NISSAN HAVE MERGED)","IL","2018","NONE","PASSENGER","PERSONAL","N","AVOIDING VEHICLES/OBJECTS",,,"1",,,,,,,,,,,"true","true",,,,,"true","SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750608","JC455464","2019-10-01T11:00:00","1","DRIVER",,"713057",,"DODGE","DURANGO","IL","2011","TIRES","PASSENGER","PERSONAL","N","STRAIGHT AHEAD","true",,"1",,"PERONAL",,,,,,,,,"true","true",,,,,,"FRONT-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750609","JC455464","2019-10-01T11:00:00","2","PARKED",,"713063",,"DODGE","CARAVAN","IL","2010","NONE","PASSENGER","PERSONAL","S","PARKED",,,"0",,,,,,,,,,,,,,"true","true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750635","JC455461","2019-10-01T10:50:00","1","DRIVER",,"713078","false","CHEVROLET","SILVERADO","IL","2012","NONE","PICKUP","COMMERCIAL - SINGLE UNIT","S","TURNING LEFT",,,"1",,,,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750680","JC455484","2019-10-01T10:49:00","2","DRIVER",,"713129",,"FORD","FORD","IL","2011","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,"true","true",,,,,,,,,"REAR-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"756949","JC467271","2019-10-01T10:20:00","1","DRIVER",,"719012",,"HONDA","UNKNOWN","IL","2017","NONE","MOTORCYCLE (OVER 150CC)","PERSONAL","E","SLOW/STOP IN TRAFFIC",,,"1",,,,,"true","true","true","true","true",,"true","true","true","true","true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752119","JC458250","2019-10-01T10:10:00","1","DRIVER",,"714470",,"HONDA","CIVIC","IL","2009","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752120","JC458250","2019-10-01T10:10:00","2","DRIVER",,"714477",,"HYUNDAI","ELANTRA","IL","2015","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,"true",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750597","JC455423","2019-10-01T10:10:00","1","DRIVER",,"713043",,"UNKNOWN","OPEN BODY","IL","2019","NONE","TRUCK - SINGLE UNIT","UNKNOWN/NA","S","TURNING RIGHT",,,"1",,,,,,,"true",,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750584","JC455413","2019-10-01T10:10:00","2","DRIVER",,"713044",,"CHEVROLET","C K 2500","IL","2015","NONE","PICKUP","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,"true","true",,,,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"751197","JC455856","2019-10-01T10:00:00","1","DRIVER",,"713600",,"NISSAN","MAURANO","IL","2016","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,"false",,,,,,"true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"751198","JC455856","2019-10-01T10:00:00","2","DRIVER",,"713619",,"CHEVROLET","MALIBU (CHEVELLE)","IL","2011","NONE","PASSENGER","UNKNOWN/NA","N","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,"true",,,,,,"false",,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750592","JC455407","2019-10-01T09:48:00","2","PARKED",,"713052",,"NISSAN","NISSAN ALTIMA","IL","2012","NONE","PASSENGER","PERSONAL","N","PARKED","true",,"0",,"UNKNOWN","UNKNOWN",,"true",,,,,,"true",,,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750593","JC455407","2019-10-01T09:48:00","3","PARKED",,"713059",,"FORD","ESCAPE (SUV)","IL","2018","NONE","PASSENGER","PERSONAL","N","PARKED",,,"0",,,,,,,,,,"true",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755556","JC464469","2019-10-01T09:30:00","1","DRIVER",,"717686",,"TOYOTA MOTOR COMPANY, LTD.","COROLLA","IL","2007","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD","true",,"1",,,,,"true",,,,,,,,,,"true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755557","JC464469","2019-10-01T09:30:00","2","DRIVER",,"718402",,"HYUNDAI","Santa Fe","IL","2017","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD","true",,"1",,,,,"true",,,,,"true","true",,,,"true","true",,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755558","JC464469","2019-10-01T09:30:00","3","DRIVER",,"717695",,"TOYOTA MOTOR COMPANY, LTD.","CAMRY","IL","2012","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD","true",,"1",,,,,"true",,,,"true","true","true",,,,,"true",,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755559","JC464469","2019-10-01T09:30:00","4","DRIVER",,"717755",,"NISSAN","ROGUE","IL","2016","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,"true",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750585","JC455406","2019-10-01T09:30:00","1","DRIVER",,"713036",,"CADILLAC","SRX","IL","2008","UNKNOWN","PASSENGER","PERSONAL","E","CHANGING LANES",,,"1",,,,,,,,,,,"true",,,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750586","JC455406","2019-10-01T09:30:00","2","DRIVER",,"713041",,"BUICK","ENCLAVE","IL","2014","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,"true",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750570","JC455387","2019-10-01T09:15:00","1","DRIVER",,"713023",,"LINCOLN-CONTINENTAL","MKZ","IL","2015","NONE","PASSENGER","PERSONAL","N","TURNING LEFT",,,"1",,,,,,,,,,,,"true",,,,,,"FRONT-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750571","JC455387","2019-10-01T09:15:00","2","DRIVER",,"713029",,"FORD","ESCAPE (SUV)","IL","2011","NONE","SPORT UTILITY VEHICLE (SUV)","CONSTRUCTION/MAINTENANCE","N","STRAIGHT AHEAD",,,"1",,,,,"true",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750619","JC455379","2019-10-01T09:09:00","1","DRIVER",,"713067",,"BMW","M-3","IL","2016","UNKNOWN","PASSENGER","PERSONAL","N","PASSING/OVERTAKING",,,"1",,,,,,,"true","true",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750620","JC455379","2019-10-01T09:09:00","2","DRIVER",,"713070",,"INFINITI","G37","IL","2011","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,"false",,,"true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750657","JC455600","2019-10-01T09:07:00","2","PARKED",,"713097",,"ACURA","ACURA","IL","2019","NONE","PASSENGER","PERSONAL","E","PARKED",,,"0",,,,,,,,,,,"true","true","true","true",,,,"FRONT-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"756682","JC466759","2019-10-01T09:00:00","2","PARKED",,"718773",,"JEEP","UNKNOWN","IL","2013","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","PARKED",,,"0",,,,,,,,,,,,"true","true","true","true",,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750560","JC455361","2019-10-01T08:55:00","3","DRIVER",,"713017",,"HYUNDAI","ELANTRA","IL","2013","NONE","PASSENGER","PERSONAL","N","TURNING RIGHT",,,"1",,,,,,,,,,,,,,,,,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750572","JC455349","2019-10-01T08:50:00","1","DRIVER",,"713031",,"SUZUKI","Aerio","IL","2006","NONE","PASSENGER","PERSONAL","SW","TURNING LEFT",,,"1",,,,,"true",,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750573","JC455349","2019-10-01T08:50:00","2","DRIVER",,"713034",,"JEEP","Liberty","IL","2011","NONE","PASSENGER","PERSONAL","NE","STRAIGHT AHEAD",,,"1",,,,,,"true","true","true",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752780","JC459405","2019-10-01T08:40:00","2","DRIVER",,"715113",,"TOYOTA MOTOR COMPANY, LTD.","COROLLA","IL","2016","NONE","PASSENGER","PERSONAL","N","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,"true","true","true",,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750660","JC455545","2019-10-01T08:40:00","2","DRIVER",,"714373",,"CHRYSLER","200","IL","2014","NONE","PASSENGER","PERSONAL","E","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,"true","true",,,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750599","JC455448","2019-10-01T08:40:00","1","DRIVER",,"713046",,"SUBARU","UNKNOWN","IL","2013","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,"true",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750600","JC455448","2019-10-01T08:40:00","2","DRIVER",,"713054",,"VOLKSWAGEN","JETTA","IL","2013","NONE","PASSENGER","PERSONAL","S","TURNING LEFT",,,"1",,,,,,,,,"true","true","true",,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750553","JC455362","2019-10-01T08:40:00","2","PARKED",,"713003",,"CHEVROLET","EQUINOX","IL","2015","NONE","TRUCK - SINGLE UNIT","PERSONAL","W","PARKED",,,"0",,,,,"true","true","true",,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750549","JC455323","2019-10-01T08:40:00","2","PARKED",,"713005",,"CHEVROLET","S10","IL","2018","NONE","PICKUP","OTHER","E","PARKED",,,"0",,,,,,,,,,"true",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
